matrl_id,host_nums,type,month
63,1.0,36,201801
270,1.0,36,201801
273,1.0,36,201801
276,6796.0,02,201904
62,2700.0,02,201904
761,202.0,08,201904
160,33.0,08,201904
799,9671.0,01,201904
813,8036.0,01,201904
162,1355.0,01,201904
46,8254.0,03,201904
253,11155.0,03,201904
408,971.0,01,201904
225,428.0,07,201904
1033,29.0,35,201904
474,49.0,10,201904
153,3.0,36,201904
919,3.0,36,201904
710,5.0,10,201904
649,10.0,18,201904
96,0.0,33,201904
984,0.0,08,201904
569,6560.0,02,201906
256,5965.0,02,201906
971,5907.0,02,201906
1119,334.0,08,201906
649,4485.0,05,201906
672,1404.0,05,201906
243,2680.0,01,201906
1144,9035.0,03,201906
567,11709.0,03,201906
1051,3655.0,03,201906
869,430.0,07,201906
880,70.0,10,201906
570,99.0,33,201906
674,100.0,33,201906
688,4.0,36,201906
276,3.0,19,201906
774,2227.0,02,201910
832,3755.0,05,201910
129,23497.0,01,201910
353,12198.0,03,201910
957,12198.0,03,201910
31,3967.0,03,201910
671,49032.0,04,201910
339,436.0,07,201910
815,306.0,07,201910
1181,65.0,10,201910
142,6.0,02,201910
169,12.0,35,201910
1119,9.0,A7,201910
486,27.0,07,201910
964,7.0,07,201910
441,2.0,09,201910
308,2654.0,02,201803
765,73.0,08,201803
876,349.0,05,201803
660,15018.0,01,201803
519,15532.0,01,201803
819,9873.0,03,201803
1121,62.0,07,201803
510,9.0,03,201803
205,19.0,35,201803
1053,49.0,33,201803
283,48.0,33,201803
549,1.0,36,201803
1033,1.0,36,201803
316,0.0,07,201803
61,4423.0,05,201905
178,18614.0,01,201905
409,6940.0,01,201905
313,5948.0,01,201905
450,3378.0,03,201905
892,29.0,35,201905
1053,430.0,07,201905
1077,139.0,07,201905
878,68.0,33,201905
983,5.0,10,201905
766,5.0,33,201905
162,2.0,07,201905
738,362.0,02,201801
270,5843.0,02,201801
283,276.0,08,201801
172,713.0,05,201801
1085,19777.0,01,201801
1080,1000.0,01,201801
316,267.0,01,201801
1181,17.0,35,201801
938,410.0,07,201801
441,347.0,07,201801
789,137.0,07,201801
1181,59.0,10,201801
941,0.0,36,201801
774,0.0,36,201801
1033,56.0,34,201801
493,40.0,33,201801
971,23.0,01,201801
169,23.0,01,201801
965,0.0,07,201801
395,1.0,02,201801
187,5032.0,02,201904
112,9575.0,01,201904
339,21995.0,01,201904
541,10670.0,03,201904
448,930.0,01,201904
733,1507.0,01,201904
32,213.0,07,201904
850,44.0,07,201904
450,89.0,33,201904
12,58.0,33,201904
427,3.0,36,201904
567,29.0,35,201904
558,33.0,08,201904
869,10.0,10,201904
549,1.0,05,201904
1199,321.0,02,202005
768,20332.0,01,202005
738,134.0,04,202005
787,2671.0,01,202005
202,2226.0,01,202005
279,81.0,33,202005
509,107.0,33,202005
438,107.0,33,202005
863,443.0,07,202005
584,431.0,07,202005
186,53.0,10,202005
636,38.0,08,202005
612,1.0,A7,202005
156,6.0,02,202005
171,12.0,07,202005
553,20.0,02,202005
662,27.0,07,202005
216,5.0,07,202005
634,4.0,08,202005
982,2.0,36,202005
688,2.0,09,202005
395,2.0,09,202005
157,1.0,33,202005
1074,0.0,33,202005
217,3561.0,02,201911
575,6977.0,02,201911
598,4289.0,05,201911
484,4683.0,05,201911
431,15680.0,01,201911
205,23711.0,01,201911
407,7512.0,01,201911
1049,4319.0,03,201911
629,30716.0,04,201911
691,2745.0,01,201911
613,101.0,33,201911
829,236.0,07,201911
927,312.0,07,201911
718,60.0,10,201911
880,2.0,09,201911
123,0.0,33,201911
10,4.0,36,201911
949,4.0,36,201911
46,4.0,36,201911
595,28.0,35,201911
484,26.0,35,201911
392,12.0,35,201911
496,1230.0,05,201806
1143,20.0,05,201806
1125,11954.0,01,201806
356,9804.0,03,201806
1153,2248.0,03,201806
836,2457.0,01,201806
1052,410.0,07,201806
447,135.0,07,201806
870,324.0,02,201806
564,65.0,33,201806
1017,72.0,33,201806
212,16.0,33,201806
804,44.0,33,201806
957,2.0,A7,201806
1153,2.0,36,201806
1073,14.0,33,201806
136,2.0,09,201806
510,4.0,10,201806
299,6.0,07,201806
575,9874.0,03,201803
377,5318.0,02,201803
967,1065.0,02,201803
999,2657.0,05,201803
575,19993.0,01,201803
831,19976.0,01,201803
452,19493.0,01,201803
784,3112.0,01,201803
964,150.0,01,201803
190,2226.0,01,201803
375,343.0,07,201803
848,374.0,07,201803
473,1.0,36,201803
689,14.0,05,201803
156,6.0,33,201803
270,49.0,33,201803
947,48.0,33,201803
751,2.0,09,201803
569,8.0,35,201803
1063,65.0,10,201803
407,12.0,33,201803
1053,0.0,A7,201803
451,140.0,05,201805
536,2644.0,05,201805
566,9478.0,01,201805
124,4935.0,01,201805
262,2795.0,01,201805
152,352.0,07,201805
135,56.0,10,201805
181,50.0,33,201805
561,23.0,35,201805
831,1.0,36,201805
541,1.0,36,201805
682,1.0,36,201805
236,1.0,13,201805
339,2.0,09,201805
128,433.0,02,201902
88,3087.0,05,201902
913,21268.0,01,201902
595,18540.0,01,201902
1027,5936.0,01,201902
498,1761.0,01,201902
637,6998.0,03,201902
6,4588.0,03,201902
593,161.0,07,201902
711,26.0,35,201902
1068,3.0,36,201902
155,0.0,04,201902
684,10.0,33,201902
918,1.0,36,201902
920,345.0,08,201905
1154,3990.0,05,201905
724,7933.0,01,201905
87,1725.0,01,201905
205,101.0,33,201905
752,39.0,33,201905
383,402.0,07,201905
97,114.0,07,201905
227,430.0,07,201905
165,420.0,07,201905
135,421.0,07,201905
669,57.0,07,201905
323,70.0,10,201905
474,28.0,35,201905
1148,2.0,07,201905
575,2.0,09,201905
171,6058.0,02,201912
380,22983.0,01,201912
263,11588.0,01,201912
169,4501.0,03,201912
190,2226.0,01,201912
94,29.0,35,201912
727,440.0,07,201912
1062,43.0,32,201912
427,43.0,32,201912
492,70.0,10,201912
938,18.0,10,201912
452,2.0,09,201912
742,1018.0,05,201809
46,18534.0,01,201809
971,4632.0,03,201809
710,139.0,03,201809
609,191.0,03,201809
519,2257.0,03,201809
325,26.0,33,201809
896,81.0,33,201809
724,53.0,33,201809
1054,423.0,07,201809
456,150.0,07,201809
1180,27.0,07,201809
256,3.0,36,201809
292,3.0,33,201809
568,5405.0,02,201807
870,329.0,02,201807
229,3392.0,05,201807
1021,3252.0,05,201807
727,20515.0,01,201807
1034,10025.0,04,201807
773,41805.0,04,201807
711,106.0,08,201807
156,13.0,35,201807
485,105.0,07,201807
711,2.0,07,201807
262,8.0,33,201807
382,28.0,10,201807
385,3.0,36,201807
182,4.0,10,201807
772,4.0,07,201807
447,2.0,09,201807
912,217.0,08,201808
724,82.0,08,201808
864,4004.0,05,201808
1074,3802.0,03,201808
1033,23.0,35,201808
1116,421.0,07,201808
1037,158.0,07,201808
1062,69.0,10,201808
225,69.0,10,201808
727,64.0,10,201808
1071,30.0,33,201808
228,2.0,A7,201808
1030,1.0,02,201808
411,1.0,35,201808
1033,2.0,09,201808
776,1443.0,02,201910
201,12.0,08,201910
845,476.0,05,201910
782,67.0,05,201910
934,15428.0,01,201910
573,436.0,07,201910
864,40.0,32,201910
1014,97.0,33,201910
218,101.0,33,201910
948,45.0,33,201910
569,12.0,07,201910
575,70.0,10,201910
1160,12.0,35,201910
597,10.0,05,201910
572,0.0,33,201910
643,5515.0,02,201812
742,1129.0,05,201812
785,6624.0,01,201812
602,21114.0,01,201812
1033,21157.0,01,201812
869,21114.0,01,201812
26,10381.0,03,201812
153,10781.0,03,201812
1119,26.0,32,201812
885,277.0,07,201812
175,33.0,07,201812
1119,3.0,A7,201812
567,3.0,A7,201812
864,10.0,18,201812
412,0.0,33,201812
129,3.0,19,201812
269,1.0,05,201812
228,2.0,09,201812
863,3.0,36,201812
327,5837.0,02,202003
598,4459.0,05,202003
354,1223.0,05,202003
112,43.0,05,202003
849,24388.0,01,202003
41,20872.0,01,202003
1071,6343.0,01,202003
54,1255.0,01,202003
573,441.0,07,202003
779,70.0,10,202003
722,25.0,33,202003
439,168.0,03,202003
432,124.0,07,202003
630,66.0,07,202003
1073,35.0,07,202003
868,0.0,02,202003
360,0.0,07,202003
5,713.0,05,201801
562,1088.0,05,201801
260,1314.0,05,201801
565,174.0,01,201801
957,17.0,35,201801
872,2444.0,03,201801
870,305.0,03,201801
227,0.0,A7,201801
733,1507.0,01,201801
337,32.0,33,201801
696,410.0,07,201801
999,268.0,07,201801
949,1.0,36,201801
752,19.0,33,201801
862,9.0,33,201801
928,0.0,08,201801
417,1.0,35,201801
227,291.0,08,201807
262,104.0,08,201807
199,9257.0,01,201807
768,15841.0,01,201807
1137,65.0,33,201807
673,2957.0,01,201807
464,1131.0,01,201807
269,10380.0,03,201807
988,13150.0,01,201807
1024,56.0,33,201807
993,196.0,07,201807
473,420.0,07,201807
567,341.0,07,201807
1068,420.0,07,201807
773,68.0,34,201807
427,23.0,35,201807
10,63.0,10,201807
613,2.0,A7,201807
982,22.0,01,201807
1117,1.0,04,201807
744,6.0,07,201807
1023,0.0,02,201807
367,520.0,02,202006
3,2937.0,05,202006
805,26326.0,01,202006
905,8582.0,01,202006
82,12799.0,03,202006
957,13486.0,03,202006
919,57613.0,04,202006
165,554.0,02,202006
90,107.0,33,202006
189,40.0,33,202006
887,444.0,07,202006
573,444.0,07,202006
949,70.0,10,202006
84,70.0,10,202006
667,11.0,33,202006
602,29.0,35,202006
59,19.0,34,202006
171,12.0,35,202006
1170,1.0,36,202006
1116,2.0,09,202006
1062,2.0,09,202006
412,1.0,33,202006
903,1169.0,05,201811
1163,20689.0,01,201811
612,21019.0,01,201811
799,8695.0,01,201811
846,10707.0,03,201811
880,10344.0,03,201811
1119,10707.0,03,201811
773,69.0,34,201811
416,69.0,34,201811
745,304.0,07,201811
446,44.0,33,201811
993,61.0,33,201811
364,86.0,33,201811
1024,60.0,33,201811
243,33.0,07,201811
926,27.0,07,201811
62,25.0,35,201811
84,25.0,35,201811
278,25.0,33,201811
31,26.0,10,201811
63,3.0,36,201811
846,2.0,09,201811
866,0.0,35,201811
984,0.0,08,201811
370,4061.0,05,202002
1029,2652.0,05,202002
145,18778.0,01,202002
968,105.0,33,202002
729,168.0,03,202002
54,1255.0,01,202002
944,405.0,07,202002
492,70.0,10,202002
480,108.0,34,202002
828,41.0,33,202002
122,6191.0,02,202005
1171,9923.0,01,202005
337,19791.0,01,202005
464,5220.0,03,202005
204,18536.0,04,202005
674,434.0,07,202005
227,111.0,34,202005
1051,18.0,32,202005
104,70.0,10,202005
1052,70.0,10,202005
1073,18.0,33,202005
1191,35.0,33,202005
1080,3.0,33,202005
957,18.0,A7,202005
1053,17.0,A7,202005
667,11.0,33,202005
799,2.0,35,202005
853,5.0,36,202005
186,1.0,33,202005
866,289.0,08,201909
326,15277.0,01,201909
1165,29.0,35,201909
1119,48355.0,04,201909
269,1748.0,04,201909
295,88.0,02,201909
848,393.0,07,201909
844,102.0,34,201909
498,11.0,07,201909
445,21.0,07,201909
821,24.0,07,201909
671,5.0,36,201909
866,1.0,35,201909
1056,1.0,02,201909
1165,5596.0,02,201804
609,228.0,02,201804
955,266.0,05,201804
225,20078.0,01,201804
902,11419.0,01,201804
502,3189.0,04,201804
122,61.0,33,201804
238,69.0,02,201804
752,26.0,33,201804
984,127.0,07,201804
582,21.0,35,201804
1095,22.0,35,201804
36,22.0,35,201804
135,22.0,35,201804
236,9.0,32,201804
483,0.0,32,201804
129,0.0,A7,201804
1134,0.0,A7,201804
658,121.0,05,201801
674,19522.0,01,201801
701,3449.0,01,201801
1062,9695.0,03,201801
61,9695.0,03,201801
63,410.0,07,201801
1020,410.0,07,201801
82,410.0,07,201801
225,40.0,33,201801
340,39.0,33,201801
127,40.0,33,201801
178,37.0,33,201801
56,24.0,33,201801
17,33.0,33,201801
326,35.0,33,201801
444,7.0,33,201801
523,9.0,33,201801
688,1.0,36,201801
815,1.0,36,201801
6,1.0,36,201801
982,1.0,36,201801
385,5904.0,02,201906
950,2412.0,05,201906
91,3628.0,05,201906
660,15154.0,01,201906
885,11724.0,01,201906
603,5866.0,01,201906
236,11507.0,03,201906
367,11120.0,03,201906
468,46847.0,04,201906
269,1553.0,04,201906
448,930.0,01,201906
506,70.0,10,201906
561,70.0,10,201906
1197,25.0,33,201906
896,388.0,07,201906
94,55.0,10,201906
1143,54.0,05,201906
469,9.0,07,201906
722,25.0,33,201906
549,2.0,09,201906
481,2.0,36,201906
1144,4.0,36,201906
484,0.0,33,201906
509,6680.0,02,201811
90,5800.0,02,201811
920,328.0,08,201811
378,157.0,05,201811
724,7928.0,01,201811
508,255.0,01,201811
158,10707.0,03,201811
774,4171.0,03,201811
799,2667.0,03,201811
1033,69.0,34,201811
402,1943.0,01,201811
1033,425.0,07,201811
129,425.0,07,201811
82,425.0,07,201811
90,65.0,10,201811
1152,70.0,10,201811
15,32.0,34,201811
6,23.0,01,201811
55,22.0,33,201811
352,23.0,33,201811
492,25.0,35,201811
561,2.0,09,201811
748,47.0,01,201811
427,3.0,36,201811
575,6796.0,02,201904
209,3502.0,05,201904
722,7138.0,01,201904
143,3125.0,03,201904
846,100.0,33,201904
765,64.0,33,201904
65,78.0,33,201904
796,6493.0,03,201904
523,67.0,07,201904
1144,430.0,07,201904
697,6.0,34,201904
671,84.0,34,201904
958,55.0,02,201904
2,31.0,08,201904
1095,65.0,10,201904
1197,25.0,33,201904
1047,8.0,33,201904
1011,5.0,10,201904
24,2.0,08,201904
217,1.0,36,201904
153,115.0,08,201903
17,33.0,08,201903
726,1990.0,01,201903
1165,11136.0,03,201903
869,99.0,33,201903
450,88.0,33,201903
385,99.0,33,201903
775,62.0,33,201903
1119,65.0,10,201903
567,3.0,36,201903
382,1299.0,02,201912
39,385.0,05,201912
521,8465.0,01,201912
784,3838.0,01,201912
136,7482.0,01,201912
129,12468.0,03,201912
205,27.0,32,201912
405,357.0,07,201912
787,36.0,08,201912
300,302.0,07,201912
104,29.0,35,201912
1181,29.0,35,201912
327,4.0,36,201912
781,0.0,05,201912
892,2.0,09,201912
515,5513.0,02,201808
708,1990.0,05,201808
978,2540.0,05,201808
724,7920.0,01,201808
1191,5658.0,01,201808
46,18532.0,01,201808
892,10472.0,03,201808
1142,692.0,03,201808
612,421.0,07,201808
1168,44.0,07,201808
886,26.0,10,201808
649,18.0,32,201808
573,23.0,35,201808
213,4.0,33,201808
1198,18.0,33,201808
276,3.0,36,201808
938,3.0,36,201808
353,3.0,36,201808
299,2.0,08,201808
600,0.0,33,201808
906,0.0,33,201808
908,0.0,33,201808
158,5679.0,02,201907
1013,7276.0,01,201907
730,6964.0,01,201907
352,5934.0,01,201907
755,101.0,33,201907
985,74.0,33,201907
94,11633.0,03,201907
1130,10866.0,03,201907
222,2226.0,01,201907
925,54.0,33,201907
1177,383.0,07,201907
1122,84.0,07,201907
1149,158.0,07,201907
970,11.0,08,201907
723,25.0,33,201907
728,27.0,07,201907
935,4.0,36,201907
1034,0.0,A7,201907
649,2.0,09,201907
236,1.0,13,201907
999,5375.0,02,201803
983,349.0,02,201803
1079,2536.0,05,201803
519,3774.0,05,201803
935,19977.0,01,201803
45,20034.0,01,201803
110,215.0,01,201803
493,9874.0,03,201803
922,9874.0,03,201803
967,73.0,03,201803
1077,135.0,07,201803
90,415.0,07,201803
973,411.0,07,201803
1154,414.0,07,201803
45,62.0,34,201803
546,0.0,A7,201803
45,0.0,A7,201803
623,0.0,A7,201803
79,24.0,33,201803
1094,30.0,08,201803
774,19.0,10,201803
1096,2.0,08,201803
367,500.0,02,201811
326,13569.0,01,201811
766,2363.0,01,201811
498,1511.0,01,201811
524,79.0,07,201811
385,25.0,35,201811
831,91.0,33,201811
1155,91.0,33,201811
247,89.0,33,201811
847,63.0,33,201811
458,3.0,A7,201811
869,2.0,09,201811
398,0.0,33,201811
474,4742.0,02,202004
743,4640.0,05,202004
429,15482.0,01,202004
270,25197.0,01,202004
18,11358.0,01,202004
135,434.0,07,202004
52,106.0,33,202004
662,27.0,07,202004
63,29.0,35,202004
613,29.0,35,202004
1055,0.0,04,202004
755,14.0,04,202004
259,90.0,33,202004
242,86.0,33,202004
764,79.0,07,202004
642,4.0,36,202004
1138,1.0,A7,202004
1160,5706.0,02,201809
4,1784.0,02,201809
38,3774.0,05,201809
342,1203.0,01,201809
814,298.0,07,201809
853,423.0,07,201809
94,189.0,07,201809
799,30.0,10,201809
519,18.0,32,201809
1033,2.0,A7,201809
698,2.0,A7,201809
135,24.0,35,201809
1074,4.0,10,201809
1080,3.0,33,201809
33,0.0,05,201809
329,100.0,02,201907
671,341.0,08,201907
570,341.0,08,201907
1043,1440.0,05,201907
208,378.0,05,201907
527,22744.0,01,201907
948,5602.0,01,201907
224,14636.0,01,201907
1110,1533.0,01,201907
151,20.0,33,201907
564,80.0,33,201907
217,23.0,33,201907
361,29.0,35,201907
595,28.0,35,201907
1074,5.0,10,201907
1131,105.0,02,201907
1180,17.0,33,201907
1047,8.0,33,201907
863,5.0,36,201907
456,3.0,33,201907
945,2.0,10,201907
509,2.0,09,201907
36,2.0,09,201907
781,0.0,05,201907
1136,0.0,33,201907
1095,6054.0,02,201910
427,361.0,08,201910
919,1135.0,05,201910
296,382.0,05,201910
442,6537.0,01,201910
26,436.0,07,201910
1130,249.0,02,201910
918,69.0,05,201910
156,17.0,35,201910
46,28.0,35,201910
754,36.0,05,201910
795,25.0,33,201910
864,2.0,09,201910
36,5.0,36,201910
918,1.0,35,201910
646,6479.0,02,201910
1027,1111.0,02,201910
231,1573.0,05,201910
1116,23358.0,01,201910
124,8011.0,01,201910
1062,49032.0,04,201910
912,75.0,33,201910
222,25.0,33,201910
256,101.0,33,201910
1116,436.0,07,201910
395,436.0,07,201910
1119,65.0,10,201910
1166,37.0,33,201910
619,19.0,33,201910
695,104.0,03,201910
84,2.0,09,201910
649,2.0,09,201910
624,12.0,32,201910
329,1.0,36,201910
634,2.0,08,201910
744,2.0,08,201910
412,0.0,33,201910
896,309.0,08,201902
483,10794.0,03,201902
438,10875.0,03,201902
1033,426.0,07,201902
61,426.0,07,201902
938,92.0,33,201902
293,48.0,07,201902
612,26.0,35,201902
669,14.0,33,201902
974,7.0,33,201902
212,3.0,36,201902
971,1.0,33,201902
1070,238.0,02,201807
494,1110.0,05,201807
130,582.0,05,201807
441,19137.0,01,201807
1073,2790.0,01,201807
600,105.0,01,201807
158,10380.0,03,201807
327,9098.0,03,201807
227,41805.0,04,201807
129,68.0,34,201807
242,65.0,33,201807
863,68.0,10,201807
1081,68.0,10,201807
600,0.0,33,201807
61,7102.0,02,202006
457,4717.0,05,202006
564,18989.0,01,202006
474,18554.0,01,202006
498,6718.0,01,202006
1068,444.0,07,202006
819,444.0,07,202006
1105,36.0,33,202006
819,107.0,33,202006
649,111.0,34,202006
1101,11.0,33,202006
1096,2.0,08,202006
533,2.0,35,202006
87,1.0,33,202006
177,4560.0,05,201908
614,3686.0,05,201908
504,4128.0,05,201908
1034,2332.0,01,201908
317,2658.0,01,201908
481,3930.0,03,201908
450,434.0,07,201908
888,271.0,07,201908
1113,70.0,10,201908
714,260.0,05,201908
1105,35.0,33,201908
892,29.0,35,201908
819,29.0,35,201908
1083,13.0,33,201908
483,0.0,A7,201908
383,21.0,10,201908
1144,5.0,36,201908
755,2.0,09,201908
1052,2.0,09,201908
537,2.0,08,201908
957,6658.0,02,201810
276,6658.0,02,201810
1144,4371.0,02,201810
138,11405.0,01,201810
916,231.0,01,201810
204,4871.0,04,201810
829,231.0,07,201810
270,84.0,33,201810
1078,84.0,33,201810
842,112.0,07,201810
160,32.0,08,201810
669,12.0,33,201810
1054,70.0,10,201810
253,24.0,35,201810
236,15.0,04,201810
565,0.0,07,201810
269,3.0,36,201810
127,3.0,36,201810
1111,7.0,10,201810
544,2.0,08,201810
151,0.0,02,201810
864,4924.0,05,202003
528,24545.0,01,202003
153,20205.0,01,202003
442,6721.0,01,202003
1152,12696.0,03,202003
124,4415.0,03,202003
202,2226.0,01,202003
896,399.0,07,202003
761,441.0,07,202003
1159,55.0,10,202003
1020,10.0,18,202003
735,21.0,33,202003
1177,4.0,36,202003
902,2.0,09,202003
888,9376.0,01,201802
1085,5708.0,02,201802
1102,292.0,08,201802
539,3044.0,05,201802
804,8241.0,01,201802
396,9496.0,01,201802
1117,4353.0,01,201802
142,4963.0,03,201802
866,244.0,02,201802
559,12.0,33,201802
695,70.0,03,201802
506,17.0,35,201802
432,32.0,08,201802
916,0.0,33,201802
1003,1.0,36,201802
1049,6.0,07,201802
497,2.0,09,201802
569,2.0,09,201802
509,3.0,19,201802
1062,6771.0,02,201906
26,5936.0,02,201906
402,2890.0,02,201906
576,3683.0,05,201906
596,17374.0,01,201906
473,101.0,33,201906
104,29.0,35,201906
410,29.0,35,201906
829,233.0,07,201906
1010,323.0,07,201906
26,70.0,10,201906
671,70.0,10,201906
602,5.0,34,201906
636,62.0,33,201906
1077,7538.0,01,201808
1159,10282.0,03,201808
349,10216.0,03,201808
383,2280.0,03,201808
293,5550.0,01,201808
661,971.0,01,201808
738,385.0,07,201808
649,2.0,A7,201808
819,2.0,A7,201808
727,2.0,A7,201808
898,24.0,05,201808
127,69.0,10,201808
242,120.0,07,201808
877,111.0,07,201808
674,81.0,33,201808
178,72.0,33,201808
966,14.0,33,201808
1181,15.0,33,201808
889,6.0,33,201808
729,5.0,10,201808
1066,0.0,33,201808
172,908.0,05,201806
701,3471.0,01,201806
1013,4953.0,01,201806
823,8068.0,01,201806
407,6876.0,01,201806
726,1978.0,01,201806
258,10074.0,04,201806
829,9304.0,01,201806
187,404.0,07,201806
410,68.0,10,201806
427,68.0,10,201806
1034,16.0,33,201806
851,14.0,07,201806
638,42.0,02,201806
784,10.0,33,201806
1054,6429.0,02,201809
438,20777.0,01,201809
414,313.0,01,201809
745,7376.0,01,201809
852,9934.0,03,201809
1037,8012.0,03,201809
26,10252.0,03,201809
569,3669.0,03,201809
1081,83.0,33,201809
1023,67.0,33,201809
283,21.0,35,201809
55,77.0,07,201809
890,6.0,07,201809
26,3.0,36,201809
1181,3.0,36,201809
1134,0.0,A7,201809
949,6130.0,02,201904
323,6246.0,02,201904
791,3954.0,05,201904
972,3691.0,05,201904
9,197.0,05,201904
427,21995.0,01,201904
912,14183.0,01,201904
1196,11332.0,01,201904
458,6533.0,01,201904
1006,2915.0,01,201904
52,11356.0,03,201904
835,5628.0,04,201904
10,301.0,07,201904
885,63.0,33,201904
391,8.0,03,201904
84,70.0,10,201904
878,31.0,10,201904
187,3.0,36,201904
726,14.0,33,201904
274,0.0,08,201904
951,0.0,02,201904
1181,5420.0,02,201806
36,6582.0,02,201806
1089,3217.0,05,201806
1043,908.0,05,201806
1154,20487.0,01,201806
863,419.0,07,201806
602,419.0,07,201806
1034,43.0,07,201806
438,419.0,07,201806
96,0.0,07,201806
582,182.0,02,201806
6,23.0,01,201806
365,4.0,10,201806
156,14.0,33,201806
521,25.0,10,201806
61,2.0,09,201806
274,0.0,33,201806
377,3.0,36,201806
518,5.0,02,201806
781,0.0,05,201806
493,6534.0,02,201805
971,5609.0,02,201805
935,5548.0,02,201805
711,106.0,08,201805
905,5955.0,01,201805
113,586.0,01,201805
36,10144.0,03,201805
82,418.0,07,201805
1023,117.0,07,201805
429,162.0,07,201805
898,19.0,05,201805
1033,23.0,35,201805
339,68.0,33,201805
55,17.0,33,201805
6,23.0,01,201805
1054,1.0,36,201805
894,2.0,08,201805
503,4.0,07,201805
1076,22.0,01,201805
869,2.0,09,201805
431,66.0,33,201809
473,10544.0,03,201809
323,10469.0,03,201809
361,42144.0,04,201809
59,19216.0,04,201809
847,59.0,33,201809
880,2.0,A7,201809
90,24.0,35,201809
970,11.0,08,201809
417,1.0,35,201809
217,3440.0,02,201906
688,22554.0,01,201906
1136,784.0,01,201906
1074,570.0,01,201906
493,11709.0,03,201906
276,46912.0,04,201906
649,46912.0,04,201906
1095,430.0,07,201906
878,336.0,07,201906
212,63.0,10,201906
949,101.0,33,201906
1062,101.0,33,201906
1051,12.0,35,201906
171,12.0,35,201906
161,79.0,07,201906
566,65.0,33,201906
498,0.0,33,201906
643,4.0,36,201906
218,2.0,09,201906
1027,1.0,35,201906
610,3999.0,05,201912
187,19346.0,01,201912
407,7547.0,01,201912
371,104.0,33,201912
1119,104.0,33,201912
746,28371.0,04,201912
